,Unnamed: 0,pause_status,position,pause_G,pause_C,context_G,context_C,gene,start_dist_rel,end_dist_rel,gene_len,ref_base_A,ref_base_C,ref_base_G,ref_base_T,trans_base_A,trans_base_C,trans_base_G,trans_base_T
15768,29512,0,0.0407897574965777,-0.22117216867833686,0.3472844435589949,-0.2211721722874204,0.3472844435548398,1,0.31728021076727464,-0.3172802107672746,-1.2971279088213605,0,1,0,0,0,0,1,0
15769,29513,0,0.04085116592142574,0.33720373280021726,1.4681292726154007,0.33720373274629756,1.4681292703688922,1,-0.07019144423272544,0.07019144423272539,-1.290083665339315,0,0,1,0,0,0,0,1
15770,29514,0,0.04086344760639535,0.33720373280021726,1.4681292726154007,0.33720373274629756,1.4681292703688922,1,0.12368610676727454,-0.1236861067672746,-1.290083665339315,0,0,1,0,0,1,0,0
15771,29515,0,0.04086969618295884,-1.3379239811278356,1.4681292726154007,-1.337923982354857,1.4681292703688922,1,0.22232556276727455,-0.2223255627672746,-1.290083665339315,0,1,0,0,0,1,0,0
15772,29516,0,0.04089878438420265,-1.3379239811278356,-0.2131379662056171,-1.337923982354857,-0.21313796985218594,1,-0.4864316862327254,0.48643168623272537,-0.44125232575283424,0,0,0,1,0,0,1,0
15773,29517,0,0.04091946932730936,-0.22117216867833686,-0.2131379662056171,-0.2211721722874204,-0.21313796985218594,1,-0.3920364062327254,0.3920364062327254,-0.44125232575283424,1,0,0,0,0,1,0,0
15774,29518,0,0.040924425094928676,0.8955796342787719,0.9077068533236075,0.8955796377800159,0.9077068569618659,1,-0.3694208702327254,0.3694208702327254,-0.44125232575283424,0,1,0,0,0,0,0,1
15775,29519,0,0.04094575644250747,-1.3379239811278356,0.3472844435589949,-1.337923982354857,0.3472844435548398,1,-0.2720757372327254,0.2720757372327255,-0.44125232575283424,0,1,0,0,0,0,0,1
15776,29520,0,0.04096945793981724,1.4539555452497166,0.3472844435589949,1.4539555428137343,0.3472844435548398,1,-0.16391447923272545,0.1639144792327254,-0.44125232575283424,1,0,0,0,0,0,1,0
15777,29521,0,0.04098992741476659,0.33720373280021726,2.0285516823800127,0.33720373274629756,2.0285516837759183,1,-0.0705024832327254,0.07050248323272545,-0.44125232575283424,0,0,1,0,0,0,0,1
15778,29522,0,0.0410274188741475,0.33720373280021726,-0.2131379662056171,0.33720373274629756,-0.21313796985218594,1,0.10058896276727458,-0.10058896276727458,-0.44125232575283424,0,0,0,1,1,0,0,0
15779,29523,0,0.041056076139076594,0.8955796342787719,0.9077068533236075,0.8955796377800159,0.9077068569618659,1,0.23136575676727456,-0.2313657567672746,-0.44125232575283424,0,0,0,1,0,0,0,1
15780,29524,0,0.04113148999415314,-0.7795480796492813,-0.2131379662056171,-0.7795480773211387,-0.21313796985218594,1,-0.3989304022327254,0.39893040223272547,-0.6913229693654489,1,0,0,0,0,1,0,0
15781,29525,0,0.041137954038873985,0.8955796342787719,0.9077068533236075,0.8955796377800159,0.9077068569618659,1,-0.3616169692327254,0.36161696923272535,-0.6913229693654489,1,0,0,0,1,0,0,0
15782,29526,0,0.041188158119539235,-0.22117216867833686,2.5889741016718055,-0.2211721722874204,2.5889740971829442,1,-0.0718159742327254,0.07181597423272545,-0.6913229693654489,0,1,0,0,0,1,0,0
15783,29527,0,0.04124267156335171,-0.7795480796492813,0.3472844435589949,-0.7795480773211387,0.3472844435548398,1,0.24286064276727448,-0.2428606427672746,-0.6913229693654489,1,0,0,0,0,1,0,0
15784,29528,0,0.041287273471925554,-0.7795480796492813,-1.3339827952620225,-0.7795480773211387,-1.333982796666238,1,-0.4936172242327254,0.49361722423272536,-0.8110751085602221,0,0,1,0,0,0,1,0
15785,29529,0,0.041396300359550504,0.8955796342787719,-0.7735603854974101,0.8955796377800159,-0.7735603832592121,1,0.22718049576727462,-0.22718049576727456,-0.8110751085602221,0,0,1,0,0,0,0,1
15786,29530,0,0.04141569249371305,-0.22117216867833686,1.4681292726154007,-0.2211721722874204,1.4681292703688922,1,0.35538562476727453,-0.3553856247672746,-0.8110751085602221,0,0,1,0,0,0,0,1
15787,29531,0,0.0414557695709823,-0.7795480796492813,-0.2131379662056171,-0.7795480773211387,-0.21313796985218594,1,-0.2688309002327254,0.2688309002327255,-1.071712117395905,0,1,0,0,0,0,1,0
15788,29532,0,0.041581818443038814,1.4539555452497166,0.3472844435589949,1.4539555428137343,0.3472844435548398,1,0.10795481476727453,-0.10795481476727459,-1.2407739609649968,0,1,0,0,0,0,0,1
15789,29533,0,0.04158785155144494,0.33720373280021726,1.4681292726154007,0.33720373274629756,1.4681292703688922,1,0.19128814776727454,-0.1912881477672746,-1.2407739609649968,1,0,0,0,0,0,1,0
15790,29534,0,0.041613707730328325,0.8955796342787719,0.3472844435589949,0.8955796377800159,0.3472844435548398,1,0.0,0.0,0.0,1,0,0,0,1,0,0,0
15791,29535,0,0.04163202252370406,0.33720373280021726,-1.3339827952620225,0.33720373274629756,-1.333982796666238,1,0.0,0.0,0.0,1,0,0,0,1,0,0,0
15792,29536,0,0.04164882903997826,-1.3379239811278356,-1.8944052145538155,-1.337923982354857,-1.894405210073264,1,0.0,0.0,0.0,0,0,0,1,0,0,0,1
15793,29537,0,0.041680071922795686,-0.22117216867833686,1.4681292726154007,-0.2211721722874204,1.4681292703688922,1,-0.4876905492327254,0.48769054923272537,1.0415609272177402,0,1,0,0,1,0,0,0
15794,29538,0,0.04177767899808048,-1.3379239811278356,-0.7735603854974101,-1.337923982354857,-0.7735603832592121,1,-0.2890063382327254,0.28900633823272537,1.0415609272177402,1,0,0,0,0,0,1,0
15795,29539,0,0.0426089551491814,2.012331446728271,-1.8944052145538155,2.0123314478474525,-1.894405210073264,1,-0.0999686242327254,0.09996862423272546,0.717525727043648,0,0,0,1,0,0,1,0
15796,29540,0,0.04261391091680072,0.8955796342787719,-0.2131379662056171,0.8955796377800159,-0.21313796985218594,1,-0.08849157823272541,0.08849157823272547,0.717525727043648,0,0,1,0,0,1,0,0
15797,29541,0,0.04262209870678046,-0.7795480796492813,-0.7735603854974101,-0.7795480773211387,-0.7735603832592121,1,-0.06952950223272542,0.06952950223272536,0.717525727043648,0,0,0,1,1,0,0,0
15798,29542,0,0.04262813181518658,0.8955796342787719,-0.7735603854974101,0.8955796377800159,-0.7735603832592121,1,-0.05555744723272538,0.05555744723272538,0.717525727043648,0,0,1,0,0,1,0,0
15799,29543,0,0.04263394945543535,1.4539555452497166,-0.7735603854974101,1.4539555428137343,-0.7735603832592121,1,-0.04208439323272539,0.04208439323272539,0.717525727043648,0,0,1,0,0,0,1,0
15800,29544,0,0.042649463162765376,2.012331446728271,-1.3339827952620225,2.0123314478474525,-1.333982796666238,1,-0.0061562492327254525,0.006156249232725397,0.717525727043648,0,0,0,1,1,0,0,0
15801,29545,0,0.042679844172953355,2.012331446728271,-0.2131379662056171,2.0123314478474525,-0.21313796985218594,1,0.0642030317672746,-0.0642030317672746,0.717525727043648,0,0,1,0,0,0,1,0
15802,29546,0,0.04268760102661837,-0.22117216867833686,0.3472844435589949,-0.2211721722874204,0.3472844435548398,1,0.08216710376727465,-0.0821671037672746,0.717525727043648,0,0,1,0,0,0,0,1
15803,29547,0,0.04272078312285205,-0.22117216867833686,-0.2131379662056171,-0.2211721722874204,-0.21313796985218594,1,0.15901341176727457,-0.15901341176727457,0.717525727043648,1,0,0,0,0,0,1,0
15804,29548,0,0.042756119900659355,1.4539555452497166,-0.2131379662056171,1.4539555428137343,-0.21313796985218594,1,0.24084973876727467,-0.24084973876727456,0.717525727043648,0,0,1,0,1,0,0,0
15805,29549,0,0.042796412446085966,-0.22117216867833686,0.3472844435589949,-0.2211721722874204,0.3472844435548398,1,0.33416311176727465,-0.3341631117672746,0.717525727043648,1,0,0,0,1,0,0,0
15806,29550,0,0.04291966023209678,-0.7795480796492813,2.0285516823800127,-0.7795480773211387,2.0285516837759183,1,-0.35848607223272544,0.35848607223272544,-0.40955323008362954,0,1,0,0,1,0,0,0
15807,29551,0,0.04294314626124919,0.8955796342787719,0.9077068533236075,0.8955796377800159,0.9077068569618659,1,-0.2540799422327254,0.25407994223272545,-0.40955323008362954,1,0,0,0,0,1,0,0
15808,29552,0,0.04299959891847792,2.5707073576992148,0.3472844435589949,2.570707352881171,0.3472844435548398,1,-0.00312208723272539,0.0031220872327254456,-0.40955323008362954,0,1,0,0,0,0,1,0
15809,29553,0,0.04300951045371655,-0.22117216867833686,1.4681292726154007,-0.2211721722874204,1.4681292703688922,1,0.04093921476727458,-0.04093921476727458,-0.40955323008362954,0,1,0,0,1,0,0,0
15810,29554,0,0.04302416228841714,0.33720373280021726,-1.3339827952620225,0.33720373274629756,-1.333982796666238,1,0.10607331476727455,-0.10607331476727455,-0.40955323008362954,0,0,0,1,0,0,1,0
15811,29555,0,0.043054758766762485,-0.22117216867833686,0.9077068533236075,-0.2211721722874204,0.9077068569618659,1,0.24208864076727465,-0.2420886407672746,-0.40955323008362954,0,0,1,0,1,0,0,0
15812,29556,0,0.04307695198697072,2.012331446728271,0.9077068533236075,2.0123314478474525,0.9077068569618659,1,0.3407476437672746,-0.3407476437672746,-0.40955323008362954,0,0,1,0,0,0,0,1
15813,29557,0,0.043099360675336325,1.4539555452497166,0.9077068533236075,1.4539555428137343,0.9077068569618659,1,0.44036450276727457,-0.44036450276727457,-0.40955323008362954,0,1,0,0,0,1,0,0
15814,29558,0,0.04310194629322467,-0.7795480796492813,2.0285516823800127,-0.7795480773211387,2.0285516837759183,1,0.45185875576727463,-0.4518587557672746,-0.40955323008362954,1,0,0,0,0,0,1,0
15815,29559,0,0.043266348497291544,-1.3379239811278356,2.0285516823800127,-1.337923982354857,2.0285516837759183,1,0.0,0.0,0.0,0,1,0,0,0,1,0,0
15816,29560,0,0.043275398159900724,1.4539555452497166,-1.3339827952620225,1.4539555428137343,-1.333982796666238,1,0.0,0.0,0.0,0,1,0,0,0,0,1,0
15817,29561,0,0.0433344364350178,-0.22117216867833686,0.9077068533236075,-0.2211721722874204,0.9077068569618659,1,-0.36933595023272536,0.3693359502327255,0.6893487531154661,0,0,1,0,0,0,0,1
15818,29562,0,0.043336806584748776,0.8955796342787719,0.3472844435589949,0.8955796377800159,0.3472844435548398,1,-0.36378039523272543,0.36378039523272543,0.6893487531154661,1,0,0,0,1,0,0,0
15819,29563,0,0.04337515991675913,-1.8962998920987801,0.3472844435589949,-1.896299887388575,0.3472844435548398,1,-0.2738814052327254,0.2738814052327254,0.6893487531154661,0,0,0,1,0,1,0,0
15820,29564,0,0.045049347499458506,0.33720373280021726,-1.3339827952620225,0.33720373274629756,-1.333982796666238,1,-0.3594337372327254,0.3594337372327254,-0.31093382133499275,0,0,1,0,0,1,0,0
15821,29565,0,0.045058828098382415,0.8955796342787719,0.9077068533236075,0.8955796377800159,0.9077068569618659,1,-0.32042664423272543,0.3204266442327254,-0.31093382133499275,0,0,1,0,0,0,1,0
15822,29566,0,0.045098043303022216,-0.22117216867833686,-0.2131379662056171,-0.2211721722874204,-0.21313796985218594,1,-0.15907912723272538,0.15907912723272544,-0.31093382133499275,0,1,0,0,0,1,0,0
15823,29567,0,0.04513251820820007,-0.7795480796492813,0.3472844435589949,-0.7795480773211387,0.3472844435548398,1,-0.017235155232725452,0.017235155232725452,-0.31093382133499275,0,0,0,1,0,1,0,0
15824,29568,0,0.045138766784763557,1.4539555452497166,-0.7735603854974101,1.4539555428137343,-0.7735603832592121,1,0.008474064767274525,-0.00847406476727458,-0.31093382133499275,0,0,1,0,1,0,0,0
15825,29569,0,0.04518207588439323,-1.3379239811278356,0.9077068533236075,-1.337923982354857,0.9077068569618659,1,0.18666555376727467,-0.18666555376727456,-0.31093382133499275,0,1,0,0,0,1,0,0
15826,29570,0,0.045214827044312185,0.8955796342787719,-0.7735603854974101,0.8955796377800159,-0.7735603832592121,1,0.32141732676727464,-0.3214173267672746,-0.31093382133499275,1,0,0,0,0,0,0,1
15827,29571,0,0.04523917494609404,-0.7795480796492813,0.3472844435589949,-0.7795480773211387,0.3472844435548398,1,0.42159463176727463,-0.4215946317672746,-0.31093382133499275,0,1,0,0,0,0,0,1
15828,29572,0,0.04525425771710936,-0.7795480796492813,-0.7735603854974101,-0.7795480773211387,-0.7735603832592121,1,0.4836513697672745,-0.4836513697672746,-0.31093382133499275,1,0,0,0,0,1,0,0
15829,29573,0,0.04528506966361206,0.33720373280021726,0.3472844435589949,0.33720373274629756,0.3472844435548398,1,-0.004651795232725464,0.004651795232725409,-1.39926943931102,1,0,0,0,1,0,0,0
15830,29574,0,0.045301229775414176,0.8955796342787719,0.3472844435589949,0.8955796377800159,0.3472844435548398,1,0.3684825327672745,-0.3684825327672746,-1.39926943931102,0,1,0,0,0,0,1,0
15831,29575,0,0.04531049490618072,0.33720373280021726,0.3472844435589949,0.33720373274629756,0.3472844435548398,1,0.0,0.0,0.0,0,0,0,1,0,0,1,0
15832,29576,0,0.04531394239669851,1.4539555452497166,-0.7735603854974101,1.4539555428137343,-0.7735603832592121,1,0.0,0.0,0.0,0,0,0,1,1,0,0,0
15833,29577,0,0.04531760535537366,-0.22117216867833686,1.4681292726154007,-0.2211721722874204,1.4681292703688922,1,0.0,0.0,0.0,1,0,0,0,0,0,0,1
15834,29578,0,0.04534863277003372,0.33720373280021726,-0.7735603854974101,0.33720373274629756,-0.7735603832592121,1,-0.3805619442327254,0.3805619442327254,-0.8145972303012449,0,1,0,0,1,0,0,0
15835,29579,0,0.045445808909003786,0.33720373280021726,0.9077068533236075,0.33720373274629756,0.9077068569618659,1,0.2646454947672746,-0.2646454947672746,-0.8145972303012449,0,0,0,1,0,1,0,0
15836,29580,0,0.045453565762668804,-0.22117216867833686,0.9077068533236075,-0.2211721722874204,0.9077068569618659,1,0.31614764076727464,-0.3161476407672746,-0.8145972303012449,1,0,0,0,0,1,0,0
15837,29581,0,0.04546800212921203,0.33720373280021726,0.3472844435589949,0.33720373274629756,0.3472844435548398,1,0.41199885676727455,-0.4119988567672746,-0.8145972303012449,0,0,1,0,1,0,0,0
15838,29582,0,0.04548351583654206,-0.7795480796492813,0.3472844435589949,-0.7795480773211387,0.3472844435548398,1,0.0,0.0,0.0,0,0,0,1,1,0,0,0
15839,29583,0,0.045501615161760434,-0.7795480796492813,-0.7735603854974101,-0.7795480773211387,-0.7735603832592121,1,-0.49075550323272543,0.49075550323272543,0.731614214007739,0,0,1,0,0,0,0,1
15840,29584,0,0.045510449356212256,-0.7795480796492813,-0.7735603854974101,-0.7795480773211387,-0.7735603832592121,1,-0.47041820123272543,0.4704182012327254,0.731614214007739,0,0,0,1,0,1,0,0
15841,29585,0,0.045557205946359716,-0.7795480796492813,0.3472844435589949,-0.7795480773211387,0.3472844435548398,1,-0.3627793122327254,0.3627793122327254,0.731614214007739,1,0,0,0,0,1,0,0
15842,29586,0,0.04556323905476584,0.33720373280021726,-0.2131379662056171,0.33720373274629756,-0.21313796985218594,1,-0.3488904232327254,0.34889042323272546,0.731614214007739,0,1,0,0,0,0,0,1
15843,29587,0,0.0456380065053703,-0.22117216867833686,2.5889741016718055,-0.2211721722874204,2.5889740971829442,1,-0.1767674082327254,0.1767674082327254,0.731614214007739,0,1,0,0,0,1,0,0
15844,29588,0,0.045684763095517764,0.8955796342787719,0.3472844435589949,0.8955796377800159,0.3472844435548398,1,-0.06912851923272545,0.06912851923272545,0.731614214007739,0,0,1,0,0,0,1,0
15845,29589,0,0.04575500571481764,-0.22117216867833686,-0.2131379662056171,-0.2211721722874204,-0.21313796985218594,1,0.09257782976727458,-0.09257782976727458,0.731614214007739,0,0,0,1,0,1,0,0
15846,29590,0,0.04582998863357946,0.33720373280021726,-0.2131379662056171,0.33720373274629756,-0.21313796985218594,1,0.2651968777672745,-0.26519687776727463,0.731614214007739,0,0,1,0,0,1,0,0
15847,29591,0,0.04593212054016884,-0.7795480796492813,1.4681292726154007,-0.7795480773211387,1.4681292703688922,1,0.0,0.0,0.0,0,0,1,0,0,1,0,0
15848,29592,0,0.04599633005106259,-0.22117216867833686,0.9077068533236075,-0.2211721722874204,0.9077068569618659,1,-0.16767349223272537,0.16767349223272543,-0.620880534544994,0,1,0,0,0,0,1,0
15849,29593,0,0.04614737322937305,0.8955796342787719,-0.7735603854974101,0.8955796377800159,-0.7735603832592121,1,0.0,0.0,0.0,0,0,0,1,0,0,0,1
15850,29594,0,0.0462805325506225,-1.3379239811278356,0.3472844435589949,-1.337923982354857,0.3472844435548398,1,0.3059590157672747,-0.3059590157672746,-0.7969866215961312,0,0,0,1,0,0,0,1
15851,29595,0,0.04630940528370894,-0.7795480796492813,-0.2131379662056171,-0.7795480773211387,-0.21313796985218594,1,0.49363408576727463,-0.4936340857672746,-0.7969866215961312,0,0,1,0,1,0,0,0
15852,29596,0,0.04631242183791201,-1.8962998920987801,0.3472844435589949,-1.896299887388575,0.3472844435548398,1,0.0,0.0,0.0,0,1,0,0,0,0,0,1
15853,29597,0,0.046354222660440154,-0.22117216867833686,1.4681292726154007,-0.2211721722874204,1.4681292703688922,1,0.0,0.0,0.0,0,1,0,0,0,0,1,0
15854,29598,0,0.046360255768846274,-0.22117216867833686,0.3472844435589949,-0.2211721722874204,0.3472844435548398,1,-0.4818743782327254,0.4818743782327254,-0.4201195953066978,0,0,1,0,1,0,0,0
15855,29599,0,0.046361979514105166,0.8955796342787719,0.3472844435589949,0.8955796377800159,0.3472844435548398,1,-0.4741449092327254,0.47414490923272534,-0.4201195953066978,0,0,1,0,0,0,0,1
15856,29600,0,0.04638417273431341,-0.7795480796492813,-0.2131379662056171,-0.7795480773211387,-0.21313796985218594,1,-0.37462800123272544,0.3746280012327253,-0.4201195953066978,0,1,0,0,0,1,0,0
15857,29601,0,0.046428774642887256,0.33720373280021726,0.9077068533236075,0.33720373274629756,0.9077068569618659,1,-0.17462800123272543,0.17462800123272537,-0.4201195953066978,0,1,0,0,0,1,0,0
15858,29602,0,0.04645850924860315,0.8955796342787719,1.4681292726154007,0.8955796377800159,1.4681292703688922,1,-0.04129466823272543,0.04129466823272543,-0.4201195953066978,0,0,1,0,0,0,0,1
15859,29603,0,0.04647725497829361,-0.7795480796492813,-0.2131379662056171,-0.7795480773211387,-0.21313796985218594,1,0.04276330276727458,-0.04276330276727458,-0.4201195953066978,0,0,1,0,0,0,0,1
15860,29604,0,0.04972910040919437,-1.8962998920987801,0.3472844435589949,-1.896299887388575,0.3472844435548398,1,0.2862113257672747,-0.2862113257672746,0.7280920922667162,1,0,0,0,1,0,0,0
15861,29605,0,0.04982563014369235,0.33720373280021726,-1.3339827952620225,0.33720373274629756,-1.333982796666238,1,-0.5009863772327254,0.5009863772327254,-0.6384911432501078,1,0,0,0,0,0,1,0
15862,29606,0,0.049867000029905774,-0.7795480796492813,1.4681292726154007,-0.7795480773211387,1.4681292703688922,1,-0.27483796723272536,0.27483796723272547,-0.6384911432501078,0,0,0,1,1,0,0,0
15863,29607,0,0.050462984953167866,0.8955796342787719,0.3472844435589949,0.8955796377800159,0.3472844435548398,1,0.04360079376727466,-0.043600793767274604,0.08354381365955438,0,0,1,0,0,0,1,0
15864,29608,0,0.050523531505386465,-0.7795480796492813,-0.2131379662056171,-0.7795480773211387,-0.21313796985218594,1,0.23554068476727452,-0.23554068476727458,0.08354381365955438,0,0,0,1,1,0,0,0
15865,29609,0,0.050533658508782456,-1.3379239811278356,0.9077068533236075,-1.337923982354857,0.9077068569618659,1,0.2676445097672746,-0.2676445097672746,0.08354381365955438,0,1,0,0,0,0,1,0
15866,29610,0,0.05054486285296526,-0.22117216867833686,0.3472844435589949,-0.2211721722874204,0.3472844435548398,1,0.3031636357672747,-0.30316363576727456,0.08354381365955438,1,0,0,0,1,0,0,0
15867,29611,0,0.050611227045432625,-0.22117216867833686,-1.8944052145538155,-0.2211721722874204,-1.894405210073264,1,-0.4938309002327254,0.49383090023272547,-1.2125969870368147,0,0,1,0,0,1,0,0
15868,29612,0,0.050672204533965946,0.8955796342787719,-0.2131379662056171,0.8955796377800159,-0.21313796985218594,1,0.2922802107672746,-0.2922802107672745,-1.2125969870368147,0,1,0,0,0,1,0,0
15869,29613,0,0.05068664090050917,0.33720373280021726,-0.7735603854974101,0.33720373274629756,-0.7735603832592121,1,0.4783913227672746,-0.4783913227672746,-1.2125969870368147,0,0,0,1,0,0,1,0
15870,29614,0,0.050710773334133666,0.8955796342787719,-0.7735603854974101,0.8955796377800159,-0.7735603832592121,1,0.0,0.0,0.0,0,1,0,0,0,0,0,1
15871,29615,0,0.0507868335936823,-0.7795480796492813,0.3472844435589949,-0.7795480773211387,0.3472844435548398,1,-0.04489927623272538,0.04489927623272538,-0.8110751085602221,0,1,0,0,0,0,1,0
15872,29616,0,0.05083531392908865,0.8955796342787719,2.5889741016718055,0.8955796377800159,2.5889740971829442,1,0.2756135447672745,-0.2756135447672746,-0.8110751085602221,0,1,0,0,0,0,0,1
15873,29617,0,0.05092667242780995,-0.22117216867833686,0.3472844435589949,-0.2211721722874204,0.3472844435548398,1,-0.3672805122327254,0.3672805122327255,-0.12073924731976468,1,0,0,0,1,0,0,0
15874,29618,0,0.05101932373547543,0.33720373280021726,0.3472844435589949,0.33720373274629756,0.3472844435548398,1,-0.033947179232725444,0.03394717923272539,-0.12073924731976468,0,1,0,0,0,0,1,0
15875,29619,0,0.05233174028196473,0.8955796342787719,0.3472844435589949,0.8955796377800159,0.3472844435548398,1,-0.20968693123272542,0.20968693123272542,0.17511897892614567,0,1,0,0,0,0,1,0
15876,29620,0,0.05235307162954353,0.8955796342787719,-0.7735603854974101,0.8955796377800159,-0.7735603832592121,1,-0.14548459623272536,0.14548459623272536,0.17511897892614567,1,0,0,0,1,0,0,0
15877,29621,0,0.05245822009033597,-0.22117216867833686,-0.7735603854974101,-0.2211721722874204,-0.7735603832592121,1,0.1709875177672745,-0.1709875177672746,0.17511897892614567,0,0,1,0,0,0,1,0
15878,29622,0,0.05248342986474727,-0.7795480796492813,1.4681292726154007,-0.7795480773211387,1.4681292703688922,1,0.24686300376727466,-0.2468630037672746,0.17511897892614567,0,1,0,0,0,1,0,0
15879,29623,0,0.052526523496219585,-0.7795480796492813,0.3472844435589949,-0.7795480773211387,0.3472844435548398,1,0.37656468976727453,-0.3765646897672746,0.17511897892614567,0,1,0,0,1,0,0,0
15880,29624,0,0.05254397641696587,0.33720373280021726,-1.3339827952620225,0.33720373274629756,-1.333982796666238,1,0.4290938727672745,-0.4290938727672746,0.17511897892614567,1,0,0,0,0,0,1,0
15881,29625,0,0.05260150641498141,-0.22117216867833686,1.4681292726154007,-0.2211721722874204,1.4681292703688922,1,-0.4473513992327254,0.4473513992327254,0.9992954663254674,0,1,0,0,0,0,0,1
15882,29626,0,0.052646108323555256,-0.22117216867833686,0.3472844435589949,-0.2211721722874204,0.3472844435548398,1,-0.3551054092327254,0.3551054092327254,0.9992954663254674,1,0,0,0,0,0,0,1
15883,29627,0,0.053238861224456924,-1.3379239811278356,-1.3339827952620225,-1.337923982354857,-1.333982796666238,1,0.0,0.0,0.0,0,0,1,0,0,0,1,0
15884,29628,0,0.05326277818992406,0.33720373280021726,0.3472844435589949,0.33720373274629756,0.3472844435548398,1,-0.31911991723272537,0.3191199172327255,-1.0259245347626094,1,0,0,0,0,0,1,0
15885,29629,0,0.05326988863911699,-1.8962998920987801,0.3472844435589949,-1.896299887388575,0.3472844435548398,1,-0.25553610223272527,0.2555361022327255,-1.0259245347626094,1,0,0,0,0,0,1,0
15886,29630,0,0.05329574481800038,2.012331446728271,-0.2131379662056171,2.0123314478474525,-0.21313796985218594,1,-0.024322229232725423,0.024322229232725423,-1.0259245347626094,0,0,0,1,1,0,0,0
15887,29631,0,0.053372666950178456,-0.22117216867833686,0.3472844435589949,-0.2211721722874204,0.3472844435548398,1,-0.3706827522327254,0.3706827522327255,-1.0012696825754501,1,0,0,0,0,1,0,0
15888,29632,0,0.05338839612566585,0.8955796342787719,-0.7735603854974101,0.8955796377800159,-0.7735603832592121,1,-0.23549756623272544,0.23549756623272533,-1.0012696825754501,0,1,0,0,0,1,0,0
15889,29633,0,0.053465102789686574,1.4539555452497166,-1.3339827952620225,1.4539555428137343,-1.333982796666238,1,0.4237616927672745,-0.4237616927672746,-1.0012696825754501,0,0,1,0,1,0,0,0
15890,29634,0,0.05348147836964605,-1.3379239811278356,-0.7735603854974101,-1.337923982354857,-0.7735603832592121,1,0.0,0.0,0.0,0,0,1,0,0,0,0,1
15891,29635,0,0.05349850035407761,-0.22117216867833686,0.3472844435589949,-0.2211721722874204,0.3472844435548398,1,-0.4875888212327254,0.4875888212327254,0.21738443981841857,0,0,1,0,0,1,0,0
15892,29636,0,0.053514229529565006,1.4539555452497166,-0.7735603854974101,1.4539555428137343,-0.7735603832592121,1,-0.4413277312327254,0.4413277312327254,0.21738443981841857,0,0,1,0,0,1,0,0
15893,29637,0,0.0535288813642656,0.33720373280021726,0.3472844435589949,0.33720373274629756,0.3472844435548398,1,-0.3982352092327254,0.3982352092327254,0.21738443981841857,1,0,0,0,1,0,0,0
15894,29638,0,0.05358188653097654,0.8955796342787719,0.9077068533236075,0.8955796377800159,0.9077068569618659,1,-0.24234167323272543,0.24234167323272537,0.21738443981841857,0,0,0,1,0,1,0,0
15895,29639,0,0.05359158259805781,-0.22117216867833686,0.3472844435589949,-0.2211721722874204,0.3472844435548398,1,-0.21382456323272542,0.21382456323272536,0.21738443981841857,0,0,1,0,0,0,0,1
15896,29640,0,0.053593090875159344,-0.7795480796492813,0.3472844435589949,-0.7795480773211387,0.3472844435548398,1,-0.2093885682327254,0.20938856823272545,0.21738443981841857,0,1,0,0,1,0,0,0
15897,29641,0,0.0536443722966114,0.8955796342787719,0.3472844435589949,0.8955796377800159,0.3472844435548398,1,-0.058564740232725454,0.0585647402327254,0.21738443981841857,0,0,1,0,0,0,1,0
15898,29642,0,0.05368509577835273,2.012331446728271,-0.7735603854974101,2.0123314478474525,-0.7735603832592121,1,0.06120712276727458,-0.06120712276727458,0.21738443981841857,0,0,1,0,0,1,0,0
15899,29643,0,0.05372775847351032,-0.7795480796492813,-0.2131379662056171,-0.7795480773211387,-0.21313796985218594,1,0.18668240776727452,-0.18668240776727463,0.21738443981841857,0,1,0,0,0,0,1,0
15900,29644,0,0.05373379158191644,2.012331446728271,-0.7735603854974101,2.0123314478474525,-0.7735603832592121,1,0.2044263877672745,-0.20442638776727462,0.21738443981841857,1,0,0,0,0,0,1,0
15901,29645,0,0.05376158697421609,-1.3379239811278356,0.3472844435589949,-1.337923982354857,0.3472844435548398,1,0.28617543676727464,-0.2861754367672746,0.21738443981841857,0,0,0,1,0,1,0,0
15902,29646,0,0.05376999023235319,0.33720373280021726,-0.7735603854974101,0.33720373274629756,-0.7735603832592121,1,0.31089026576727463,-0.3108902657672746,0.21738443981841857,0,0,0,1,1,0,0,0
15903,29647,0,0.05379821656096755,1.4539555452497166,0.9077068533236075,1.4539555428137343,0.9077068569618659,1,0.39390674276727455,-0.39390674276727455,0.21738443981841857,1,0,0,0,0,0,0,1
15904,29648,0,0.05382105618564788,0.8955796342787719,0.3472844435589949,0.8955796377800159,0.3472844435548398,1,0.46108037976727456,-0.46108037976727456,0.21738443981841857,0,0,1,0,0,0,1,0
15905,29649,0,0.054208683400741337,-0.22117216867833686,0.3472844435589949,-0.2211721722874204,0.3472844435548398,1,-0.46934147623272543,0.4693414762327254,-0.025641960312150634,0,0,1,0,1,0,0,0
15906,29650,0,0.05423518598409681,-0.7795480796492813,1.4681292726154007,-0.7795480773211387,1.4681292703688922,1,-0.3796259402327254,0.37962594023272545,-0.025641960312150634,0,1,0,0,1,0,0,0
15907,29651,0,0.0542750475932087,-0.7795480796492813,-0.2131379662056171,-0.7795480773211387,-0.21313796985218594,1,-0.2446879382327254,0.2446879382327254,-0.025641960312150634,1,0,0,0,0,0,1,0
